name;count
Ristontytär;36
Safia;36
Sarika;36
Soraja;36
Svetlana;36
Tapiontytär;36
Teodora;36
Tiitu;36
Tuomaantytär;36
Valpu;36
Airiina;35
Alfrida;35
Alica;35
Anna-Stiina;35
Cindy;35
del;35
Effia;35
Erkintytär;35
Freya;35
Hanh;35
Iman;35
Jessiina;35
Maaren;35
Manda;35
Meiju;35
Nikolaevna;35
Quynh;35
Sanna-Mari;35
Sievä;35
Tilde;35
Alexis;34
Ama;34
Chiara;34
Einikki;34
Emilla;34
Enneli;34
Hagar;34
Hinni;34
Illuusia;34
Jennie;34
Leontine;34
Lise-Lott;34
Lulu;34
Mahad;34
Marcella;34
Margaretta;34
Meryem;34
Mina;34
Nia;34
Sadetta;34
Sanja;34
Scarlett;34
Tania;34
Thyra;34
Wambui;34
Wanjiru;34
Adaliina;33
Anna-Karin;33
Annemarie;33
Birgitte;33
Eeva-Riitta;33
Eugenie;33
Isolde;33
Juni;33
Karolin;33
Katri-Helena;33
Kiara;33
Kuu;33
Lien;33
Lucy;33
Ly;33
Maud;33
Maxine;33
Mimi;33
Nanny;33
Pulmu;33
Rashid;33
Ros-Marie;33
Savanna;33
Sylva;33
Tianna;33
Toive;33
Vienna;33
Yasmina;33
Adanna;32
Alexiina;32
Aniela;32
Anna-Greta;32
Anna-Kristiina;32
Chi;32
Cia;32
Corinne;32
Dawn;32
Dorrit;32
Eerin;32
Evy;32
Fransina;32
Greeta;32
Junia;32
Katjuska;32
Kay;32
Khalid;32
Larisa;32
Liida;32
Ling;32
Margherita;32
Mari-Louise;32
Marine;32
Marjuska;32
Matlena;32
Muru;32
Oline;32
Omena;32
Pasintytär;32
Salad;32
Snöfrid;32
Tam;32
Terontytär;32
Tiuku;32
Tuomontytär;32
Ulla-Maria;32
Wiola;32
Zoe;32
Agnete;31
Ani;31
Athena;31
